nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Claude,France,0,2019-09-17 00:00:00,Accueil au top mais améliorations à faire pour les rangements et surtout internet.,"L'accueil, la disponibilité du personnel, la propreté générale, la facilité d'accès, la qualité de la literie.",Internet ne fonctionne pas et demande une longue inscription.Pas de rangements pratiques et un seul crochet en tout pour suspendre ses serviettes.L'éclairage est sommaire et pas possible d'éteindre sa lampe de chevet sans éteindre celle de l'autre lit.,"7,5",Hôtel,Nantes," 8,0 "
Boyer,France,0,2019-09-16 00:00:00,Séjour agréable,Calme et près du centre ville,"Aménagement de la salle de bain 
Cuvette des WC trop haute
Fuite sous le lavabo se","8,3",Hôtel,Nantes," 8,0 "
Luciemorand,France,0,2019-09-16 00:00:00,Situation géographique idéal,"Situation de l'hôtel prés de la gare et du centre ville
le rapport qualité / prix de la chambre","notre chambre donnant sur cours était calme
mais le matin le système de fermeture des portes de chambre fait que les portent claquent (ce qui peut déranger ceux au sommeil léger)","9,2",Hôtel,Nantes," 8,0 "
Lydie,France,0,2019-09-16 00:00:00,Bien ,None,Pas de Parking. et avec la foire très compliqué de se garer,"7,5",Hôtel,Nantes," 8,0 "
Thomas,France,0,2019-09-14 00:00:00,Très sympa mais odeur horrible,"Petit déjeuner copieux
Literie agréable",L’odeur dans la chambre,"8,8",Hôtel,Nantes," 8,0 "
Julien,France,0,2019-09-14 00:00:00,Bien ,None,l'attache de la pomme de douche était cassé. intérieur vieillot,"7,5",Hôtel,Nantes," 8,0 "
Christian,France,0,2019-09-12 00:00:00,Pour une courte durée à petit budget.,Bon emplacement près de la gare et du centre ville. Chambre calme. Bon rapport qualité prix,None,"8,8",Hôtel,Nantes," 8,0 "
Aducry,Suisse,0,2019-09-12 00:00:00,Idéalement situé et parfait pour une personne seule.,"La localisation de l'hôtel est parfaite (proche de la gare, proche du centre). Globalement, le quartier était calme. Le personnel est attentif, serviable et courtois. La chambre était propre et le lit confortable.","L'insonorisation de la chambre est un peu juste. J'entendais parfois mes voisins de chambre discuter ou les avions passer au-dessus de l'hôtel. Mais ça ne m'a jamais empêché de dormir. La chambre était un peu petite pour une chambre double mais ayant voyagé seul, j'ai trouvé amplement suffisant. La connexion wifi laissait un peu à désirer.","8,8",Hôtel,Nantes," 8,0 "
Romain,France,0,2019-09-09 00:00:00,"Bon hôtel,pour un séjour court près du centre de Nantes et le tramway juste à côté.","L'accueil a été satisfaisant par le personnel de l'établissement,de jour comme de nuit,notamment au téléphone en dehors des horaires d'accueil...Merci à eux.L'équipement et le confort de l'hôtel sont corrects,malgré quelques prises électriques mal fixées dans les murs et une odeur de renfermé dans ma chambre.","Un décalage de quelques euros entre le prix indiqué sur Booking.com ""taxes et frais compris"" avec le prix payé au final...Comme évidemment,il s'agissait de payer plus,ça contrarie un peu.","7,9",Hôtel,Nantes," 8,0 "
Baptiste,France,0,2019-09-09 00:00:00,Bon hôtel de passage pour 1 ou deux nuits,"Géographie : Nous avons pris cet hotel afin d'être proche de la gare de train (arrivant tard de l’aéroport). Par ailleurs à 2min du chateau.
bon rapport qualité prix.",None,"7,9",Hôtel,Nantes," 8,0 "
Pioutulle,France,0,2019-09-01 00:00:00,Proximité gare,"Excellent accueil, proximité immédiate avec le tram et la gare, tarif attractif, personnel aux petits soins prêt à rendre service.",Insonorisation et literie à revoir.,"9,2",Hôtel,Nantes," 8,0 "
Mag,France,0,2019-08-28 00:00:00,Très bien,"Emplacement pratique personnel très aimable,",None,"8,3",Hôtel,Nantes," 8,0 "
Jean,Portugal,0,2019-08-27 00:00:00,Bien ,Hôtel très bien situé à proximité du château. Bon rapport qualité-prix,None,"7,9",Hôtel,Nantes," 8,0 "
Anass,France,0,2019-08-26 00:00:00,Très bien,"Le lit, la proximité avec la ville",Élargir les salles de bain (trop étroites),"8,3",Hôtel,Nantes," 8,0 "
Morgane,France,0,2019-08-26 00:00:00,Très bien ! Je recommande,"L'accueil
la situation géographique centrale 
la propreté","Pas de climatisation, pas de moustiquaires donc ouverture des fenêtres : gare aux moustiques !","9,2",Hôtel,Nantes," 8,0 "
Gérald,France,0,2019-08-25 00:00:00,Bien ,"Chambre propre, un peu petite.
Bien situé","Parties communes vieillottes avec des draps sales entassés ds le couloir
Pas de clim","7,5",Hôtel,Nantes," 8,0 "
Volga2010,France,1,2019-08-25 00:00:00,Bien pour un accueil temporaire,"L aménagement de la chambre, propre et moderne. 
L'accueil.","Le manque de climatisation car il faisait très chaud. 
L odeur dans le couloir.","8,3",Hôtel,Nantes," 8,0 "
Françoise,France,0,2019-08-24 00:00:00,Fabuleux ,Bon rapport qualité prix,"Pas de serviette.Tres correct. Personnel gentil mais quand il manque la serviette le mot"" Désolé"" est de rigueur","9,2",Hôtel,Nantes," 8,0 "
Françoise,France,0,2019-08-24 00:00:00,Agréable,Emplacement,None,"6,7",Hôtel,Nantes," 8,0 "
Sylvie,France,0,2019-08-22 00:00:00,Très bien,Le prix hôtel très bien situé pour visiter Nantes,Difficile pour se garer beaucoup de travaux autour de l hôtel,"8,3",Hôtel,Nantes," 8,0 "
Michèle,France,0,2019-08-21 00:00:00,Bien dans l ensemble,"Confort de la literie, propreté de la chambre, des sanitaires, petit déjeuner très bien, personnel à l accueil charmant, toujours souriant.","Rue un peu bruyante, mais hôtel très bien situé, à deux pas du château et du centre.","8,3",Hôtel,Nantes," 8,0 "
Béatrice,France,0,2019-08-21 00:00:00,bon,"proximité de la gare , du jardin des plantes, du tram, du château , du musée des beaux arts",None,"7,5",Hôtel,Nantes," 8,0 "
Brigitte,France,0,2019-08-20 00:00:00,Belle étape nantaise.,"Bonne insonorisation vis à vis des autres clients, calme, agréable, fonctionnel.","Le prix du Petit déjeuner.
Une couette à disposition mais sans housse.","7,5",Hôtel,Nantes," 8,0 "
Anne,France,0,2019-08-19 00:00:00,Fabuleux ,Personnel très sympathique et prévenant qui a tout fait pour faciliter notre étape à vélo avec un départ très matinal. Merci encore!,None,"9,2",Hôtel,Nantes," 8,0 "
Elodie,France,0,2019-08-18 00:00:00,Superbe,Hôtel idéalement situé pour se balader dans le centre de Nantes.,"L'odeur un peu ""vieillotte"" malgré l'hôtel qui a été bien refait.","8,8",Hôtel,Nantes," 8,0 "
Charlotte,France,0,2019-08-18 00:00:00,Chambre très honnête pour un court séjour à Nantes.,C'est pas loin de la gare et du jardin botanique donc très pratique quand on voyage en train. Le personnel était très aimable et la chambre était convenable pour 2 personnes.,Notre chambre donnait sur la rue et nous aurions aimé avoir un rideau de type voilage en + du rideau occultant pour éviter le vis à vis des chambres de l'hôtel d'en face tout en gardant la lumière du jour.,"8,3",Hôtel,Nantes," 8,0 "
Annie,France,0,2019-08-18 00:00:00,Hôtel proche de la gare et du centre ville,"Nous avons passé 1 nuit + 1 journée à Nantes. Avions pris le tgv. Personnel attentionné, chambre propre, petit déjeuner continental tout à fait correct. Merci de votre accueil. Très bon rapport qualité / prix.","Le bruit la nuit. Il manque un rideau en voilage pour la journée, car autre hôtel en face très proche.","8,8",Hôtel,Nantes," 8,0 "
Marie-claude,France,0,2019-08-18 00:00:00,Pratique !,None,Attention : la réception ferme à 22:00 le week-end et Booking ne l’avait pas précisé ! Par chance le réceptionniste a pu organiser notre arrivée très tardive.,"8,3",Hôtel,Nantes," 8,0 "
Bruno,Martinique,1,2018-05-30 00:00:00,bienvenus à Nantes !,"Parfaitement localisé dans le cœur de Nantes, à proximité de toutes les attractivités par le tram.
Un lieu clean et équipé, dans le secteur piétonnier ... 
recommandable et recommandé !",None,10,Appart'hôtel,Nantes," 7,6 "
Mathias,France,0,2020-03-27 00:00:00,Fabuleux ,"Appart'Hôtel très bien situé dans l'hypercentre de Nantes, à proximité immédiate de tous les incontournables de la ville. Très accessible depuis la gare (10 minutes à pied, 5 minutes en tram). 
Les chambres sont modernes, spacieuses, joliment décorées et bien équipées.",Il peut y avoir un peu de bruit en soirée et dans la nuit au vu de la situation en plein centre et de la proximité d'une ligne de tram.,"9,0",Appart'hôtel,Nantes," 7,6 "
Amelie,Espagne,0,2020-03-10 00:00:00,Bon Rapport Qualité Prix - Mais Propreté mitigée dans les parties communes.,"Chambre confortable, bien situé dans Nantes. 
Rapport Qualité Prix.
Bien pour un court séjour en ville.","La propreté dans les couloirs et dans l'ascenseur, l'entrée craint un peu le soir.
Notre douche était bouchée.","7,0",Appart'hôtel,Nantes," 7,6 "
Michele,France,0,2020-03-09 00:00:00,Très bien,"l'emplacement, l'accueil, la kitchenette",None,"8,0",Appart'hôtel,Nantes," 7,6 "
Marie,France,0,2020-03-08 00:00:00,Bien ,"Emplacement très central, dans le quartier Bouffay. Chambre spacieuse !",Le petit déjeuner manquait de diversité. Pas de fruit. Et le samedi soir c’est extrêmement bruyant à l’extérieur.,"7,9",Appart'hôtel,Nantes," 7,6 "
Waldemar,France,0,2020-03-05 00:00:00,Très bien,Très bien accueilli. Tous le personnel est très sympathique. Emplacement idéal pour une visite de la ville et parking à 2 minutes.,None,"8,0",Appart'hôtel,Nantes," 7,6 "
Gwenaelle,France,0,2020-02-29 00:00:00,Bien ,"La chambre côté cour (moins de bruit que sur la rue )
Le lit confortable,propre.",None,"7,0",Appart'hôtel,Nantes," 7,6 "
Jonathan,France,0,2020-02-29 00:00:00,Des rénovations à faire mais j'ai passé quand même un agréable séjour grâce au personnel.,Emplacement parfait. Accueil et personnel au top.,La cuisine n'était pas propre (résidus de graisses sèche sur mes meubles). Les joints étaient très usés et sans parler de la plaque et l'évier (traces d'usures et de corrosion). Literie très dur et appartements pas bien isolée on entendait le voisin faire pipi et les gens crier dehors. Bref un peu de rénovation ne serait pas du luxe.,"7,0",Appart'hôtel,Nantes," 7,6 "
Guillaume,France,0,2020-02-20 00:00:00,Bien ,"Chauffage des chambre.
 Très bien situé dans Nantes, accès parking (18€ les 24h) pas très loin.
Pleins de commerces, le jardin des plantes, le tramway à deux pas.
Le staff est très aidant et sympa.","Pas assez propre et lits peu confortables.
Bruyant la nuit.","7,0",Appart'hôtel,Nantes," 7,6 "
Toufic,France,0,2020-02-19 00:00:00,week end a nantes,"emplacement tres central, chambre propre et lit confortable","Bruit++++
Le tram passe directement en face et les vitrages sont simples et non doubles","7,0",Appart'hôtel,Nantes," 7,6 "
Jamila,France,0,2020-02-18 00:00:00,Génial,Super👌,None,"8,0",Appart'hôtel,Nantes," 7,6 "
Laetitia,France,0,2020-02-17 00:00:00,Très bien,"L'emplacement, la literie, le personnels.","Dessus de poubelle pas propre, enpoule grillée, petite tache sur dessus de lit, spot de lumière Salles de bain casser.","8,0",Appart'hôtel,Nantes," 7,6 "
Cindy,France,0,2020-02-16 00:00:00,Fabuleux ,"Super petit déjeuner et très confortable
À proximité de tout, tram restaurants magasins....","Bruyant avec les bars à proximité, mais on fait vite abstraction, nous étions au 4e étage mais je pense que ça doit dépendre aussi d'où nous sommes placés","9,0",Appart'hôtel,Nantes," 7,6 "
Elise,France,0,2020-02-15 00:00:00,Très bien,Lit confortable,None,"8,0",Appart'hôtel,Nantes," 7,6 "
Corentin,France,0,2020-02-13 00:00:00,Agréable,L accueil tres chalereux !,Appartement vetuste,"6,2",Appart'hôtel,Nantes," 7,6 "
Sandrine,France,0,2020-02-13 00:00:00,Superbe,Très bien situé. Rue animée. Proche de la gare et du centre,Propreté un peu limite pour l’équipement de cuisine,"8,8",Appart'hôtel,Nantes," 7,6 "
Alain,France,0,2020-02-12 00:00:00,Une adresse à conseiller !,Personnel très accueillant. Equipements conformes aux attentes. Etablissement très propre et bien situé.,L'environnement extérieur de l'établissement (rues piétonnes) est très bruyant jusqu'à une heure avancée.,"8,0",Appart'hôtel,Nantes," 7,6 "
Armand,France,0,2020-02-10 00:00:00,Bien mais il y a mieux ailleurs,La.situation géographique,"Le petit déjeuner, pas de fruits frais. Les céréales étaient mélangés dans une boîte, sans doute des restes d autres boîtes. A 11,90 euros c est une honte. Je fréquente de très nombreux hôtels c'est la première fois que l'on me fait payer deux suppléments chien (pour deux chiens de 4kg) au lieu d'un. Soit 20 euros par nuit et on me dit que c'est à cause du standing de l'hôtel. Au vu des services et du petit déjeuner pour le standing je ne suis pas convaincue. Certe le lieu est sympa et bien situé mais c est tout. Encore un exemple de lieu où l'on se moque de ne pas revoir les clients car la clientèle est nombreuse","7,0",Appart'hôtel,Nantes," 7,6 "
Jonathan,France,0,2020-02-09 00:00:00,Très bon séjour.,Parfait,"Chambre un peu petite, chambre non séparée par une porte.","9,0",Appart'hôtel,Nantes," 7,6 "
Arnaud,France,0,2020-02-05 00:00:00,Bien ,None,"Propreté de la douche 
Salle du petit déjeuner en bordel. Difficile de trouver une place qui plus est éloignée de la télé à fond sur France Info tv.
Pourquoi obliger les clients à subir ça ? Qui a dit qu’il était normal de regarder la télé le matin et les news ?
Vraiment je déconseille l’établissement","7,5",Appart'hôtel,Nantes," 7,6 "
Isabelle,France,0,2020-02-02 00:00:00,Bien ,"L acceuil d’une grande qualité. 
L appartement est confortable et assez spacieux et très propre. La chambre est dotée d une Bonne literie.",Énormément de bruit dans la rue ce samedi soir ...cela donne une nuit en pointillé ... et pourtant ma chambre était située au 4ème étage...,"7,9",Appart'hôtel,Nantes," 7,6 "
Emmanuel,France,0,2020-02-02 00:00:00,Bien ,bonjour pour nous dans l'ensemble que ce soit le personnel le confort ça c'est très bien passé,juste un petit bémol mais indépendamment de l’hôtel c'est le bruit extérieure,"7,0",Appart'hôtel,Nantes," 7,6 "
Renaud,France,0,2020-02-02 00:00:00,Bien ,Emplacement top,Salle de bain,"7,0",Appart'hôtel,Nantes," 7,6 "
Dany,France,0,2020-01-30 00:00:00,Bien ,None,Pas d’eau chaude,"7,1",Appart'hôtel,Nantes," 7,6 "
Taty,France,0,2020-01-28 00:00:00,Très bien,L emplacement.,Le bruit de la ventilation dans l appartement et le bac à douche surélevé.,"8,0",Appart'hôtel,Nantes," 7,6 "
Christophe,France,0,2020-01-28 00:00:00,Agréable,Le petit dej très bien,Besoin d'une cure de rafraîchissement générale. Partie commune très vieille sale abîmé,"6,2",Appart'hôtel,Nantes," 7,6 "
Lionel,France,0,2020-01-26 00:00:00,Bien ,"Bon quartier, bon rapport qualité prix","Propre en surface, mais pas tant que cela en détail.
Le quartier est sympa, mais bruyant la nuit","7,0",Appart'hôtel,Nantes," 7,6 "
Emmanuel,France,0,2020-01-24 00:00:00,bien,tout ce qui touche à la prise en charge des clients,le bruit de la rue aux multiples débits de boissons avec une foule d'étudiants en fête le jeudi soir. Il faudrait au moins un volet roulant qui atténuerai ce bruit.,"8,0",Appart'hôtel,Nantes," 7,6 "
Alexandre,France,0,2020-01-22 00:00:00,"Ne vous fiez pas aux commentaires, très bien.","Emplacement proche de la gare et commerces. Personnel très agréable.
Contrairement aux commentaires précédents pas de soucis de nuisances sonores, certes il faudrait un coup de neuf dans les sdb mais ce sont des appart hotel à très bon prix, pas des hôtels haut de gamme.
Très confortable.",Tout s'est bien passé.,"8,0",Appart'hôtel,Nantes," 7,6 "
Florian,France,0,2020-01-21 00:00:00,Bien ,"- Emplacement très pratique pour visiter, en plein centre-ville .
- Literie confortable
- Propreté irréprochable
- Très bon rapport qualité/prix",- Le bruit extérieur: Pour y avoir dormi un week-end il y avait beaucoup (trop) d'animation dans la rue. J'ai été réveillé à de multiples reprises par des gens qui chantaient et criaient tout au long de la nuit (jusqu'à 6h!),"7,0",Appart'hôtel,Nantes," 7,6 "
Camila,Pérou,0,2020-01-20 00:00:00,Excellente par rapport qualité prix,L'emplacement et le personnel.,Dans ma chambre il y avait des immeubles abîmés.,"9,0",Appart'hôtel,Nantes," 7,6 "
Victoria,France,0,2020-01-19 00:00:00,Bien ,None,Le bruit des restaurants et bar jusqu'au beau milieu de la nuit ...,"7,0",Appart'hôtel,Nantes," 7,6 "
Morgane__,France,0,2020-01-19 00:00:00,Fabuleux ,"La literie était très confortable, et la chambre parfaitement propre.","La salle de bain était très propre mais la douche n'avait pas un gros débit, pas idéal pour se laver les cheveux.","9,0",Appart'hôtel,Nantes," 7,6 "
Frédéric,France,0,2020-01-18 00:00:00,Très agréable,"Bon accueil, bon rapport qualité prix, bien situé",None,"7,0",Appart'hôtel,Nantes," 7,6 "
David,France,0,2020-01-17 00:00:00,Bien ,Emplacement,Le petit-déjeuner,"7,0",Appart'hôtel,Nantes," 7,6 "
Roland,France,0,2020-01-15 00:00:00,Bien ,Le sourire et l'accueil de la réceptionniste,"Très mal dormi ces 3 nuits car énormément de bruits dû aux bars probablement dans la rue.
Beaucoup de bruits toutes les nuits complètes.","7,0",Appart'hôtel,Nantes," 7,6 "
Gil,France,0,2020-01-13 00:00:00,bravo humain et au cœur de la ville,"l'accueil le personnel est génial attentif souriant le soir comme le matin.
la deco 
la bouteille d eau offerte avant de partir.jd mak apprécie toute la journée",il manque une grande tasse ou un bol pour faire son petit dej.,"9,0",Appart'hôtel,Nantes," 7,6 "
Martine,France,0,2020-01-11 00:00:00,Une très bonne adresse: j'y reviendrai pour profiter des événements nantais.,"Résidence très bien placée au coeur de la zone touristique de Nantes, accueil très agréable, garde des bagages (et possibilité de pique-niquer sur place car il pleuvait à mon arrivée). Petit plus: les bouchons d'oreille fournis, et bienvenus car terrasse bruyante à proximité (il ne pleuvait plus le soir!)","Pas de torchon pour la kitchenette, mais c'était peut-être un oubli?","8,0",Appart'hôtel,Nantes," 7,6 "
Vincent,France,0,2020-01-07 00:00:00,"Très agréable, logement bien placé","Qualité de la literie
Disposition et qualité de la chambre
Propreté","Prix du petit déjeuner
Bruit, isolation","8,0",Appart'hôtel,Nantes," 7,6 "
Boris,Ghana,0,2020-01-06 00:00:00,Très bon rapport qualité/prix et localisation,"La localisation, en plein centre-ville de Nantes ! Difficile de faire mieux situé :)",None,"8,0",Appart'hôtel,Nantes," 7,6 "
Maxime,France,0,2020-01-05 00:00:00,Correct,Matelas confortable,"Odeur d’égout dans la salle de bain, désagréable","7,0",Appart'hôtel,Nantes," 7,6 "
Béatrice,France,0,2019-12-30 00:00:00,Bien ,None,le canapé-lit très inconfortable; le bruit du café en dessous et de la rue,"7,0",Appart'hôtel,Nantes," 7,6 "
Sylvie,France,0,2019-12-29 00:00:00,Bien ,"l’accueil des hôtesses est parfait
Nous avons apprécié le petit déjeuner 
et le confort du lit",Le bruit de la rue,"7,0",Appart'hôtel,Nantes," 7,6 "
Facavag,France,0,2019-12-27 00:00:00,À améliorer!!!!,Bien placé pour visiter Nantes quelques jours.,"L'état général de l'appartement niveau propreté...
Canapé lit jamais replié pour le ménage au vue des moutons... idem pour le dessus des meubles....","6,2",Appart'hôtel,Nantes," 7,6 "
Laurence,France,1,2019-12-27 00:00:00,Noël au calme !,L'hôtel est très bien situé et l'accueil était parfait ! le 2ème petit déjeuner nous a été servi avec le sourire et tout était également parfait. La literie est très confortable et la chambre assez spacieuse.,Le prix était abordable car en dehors des périodes habituellement réservée et correspondait à la qualité de l'appartement (69 €) car autrement c'est très cher pour la qualité. Grande chambre pas trop mal isolée mais les toilettes étaient sales à notre arrivée et certains articles de vaisselle aussi. Le petit déjeuner est cher pour la qualité (le 1er jour c'était déplorable car beaucoup de choses étaient manquantes et le personnel pas aimable (sans doute car c'était férié et nous les génions) et le second jour une seule personne gérait et tout était parfait et c'était un petit déjeuner un peu plus complet !,"7,0",Appart'hôtel,Nantes," 7,6 "
Eric,France,0,2019-12-25 00:00:00,Très bien,"L’emplacement est très pratique très central, facile d’accès pour visiter la ville. Personnel parfait, chambre grande et très calme.",None,"8,0",Appart'hôtel,Nantes," 7,6 "
Alban,Guyane française,0,2019-12-24 00:00:00,Bien ,None,"Le lit fut très agréable, la douche a bonne température malgré la visite de la femme de ménage qui fut surprise de mon corps savonner . Mise à part à ça, la chambre fut très correct et la femme de ménage aussi.
Je recommande mais la prochaine fois je ne le tromperais pas de chambre.
Ps : la chambre étais ouverte","7,5",Appart'hôtel,Nantes," 7,6 "
Marion,France,0,2019-12-24 00:00:00,Fabuleux ,Personnel très accueillant et literie très confortable,Présence de pinces oreilles dans l'appartement,"9,0",Appart'hôtel,Nantes," 7,6 "
Laurent,France,0,2019-12-14 00:00:00,Agréable,Près du centre ville,"Le bruit, manque de vaisselle et sdb un peu vetuste","6,7",Appart'hôtel,Nantes," 7,6 "
Maéva,France,0,2019-12-08 00:00:00,Bien ,Hôtel très bien placé,"Par contre douche bouchée 
Toilettes sales 
Nombre de serviette insuffisant : 1 pour 2","7,5",Appart'hôtel,Nantes," 7,6 "
Jean,France,0,2019-12-05 00:00:00,Très bien,situation géographique en plein centre ville excellente,None,"8,0",Appart'hôtel,Nantes," 7,6 "
Laura,France,0,2019-12-05 00:00:00,Séjour agréable. Adresse à garder.,"Emplacement idéale. Equipement suffisant et adapté, merci pour les sachets de thé et café à disposition.
Bonne literie. Personnel très agréable et disponible.",Un peu bruyant quand l'appartement est sur rue.,"7,0",Appart'hôtel,Nantes," 7,6 "
Léo,France,0,2019-12-01 00:00:00,Bien pour un week-end,"La propreté, l’emplacement",None,"8,8",Appart'hôtel,Nantes," 7,6 "
Norbert,France,0,2019-11-26 00:00:00,très bon sejour.,nous n avons pas pris la formule petit dejeuné. l emplacement est ideal pour visiter la ville et le personnel très agréable.,nous avons moins aimé le canapé lit ou le matelas était pas confortable du tout par rapport au lit 2 places qui était tres bien. ce sera le seul point negatif de notre sejour.,"8,0",Appart'hôtel,Nantes," 7,6 "
Eric,France,0,2019-11-21 00:00:00,Agréable,Personnel accueil très sympathique,Pas d’eau chaude,"6,7",Appart'hôtel,Nantes," 7,6 "
Isabelle,France,1,2019-11-20 00:00:00,Séjour en centre ville très agréable!,"Etablissement vraiment très bien situé, d'accès facile, la chambre avec kitchenette est très pratique, la décoration est simple mais de bon goût, les équipements tout à fait satisfaisants et l'accueil était vraiment charmant (surtout pour les bagages pour le retour).",None,"9,0",Appart'hôtel,Nantes," 7,6 "
Christophe,France,0,2019-11-18 00:00:00,Week end agréable,Accueil sympathique à l’écoute . Confort matelas .proprete. Situation géographique .,Rien,"9,0",Appart'hôtel,Nantes," 7,6 "
Francis,France,0,2019-11-18 00:00:00,Superbe,"Emplacement exceptionnel en plein centre et à quelques mètres du tram. Malgré tout au calme.
Personnel très agréable.
Chambres spacieuses.
Petit déjeuner correct mais peut mieux faire.","Quelques rafraîchissement à prévoir... peinture écaillée dans salle de bain.
orange pressée et quelques fruits de saison complèteraient de manière agréable l’offre du petit déjeuner... ;)","8,8",Appart'hôtel,Nantes," 7,6 "
Marion,France,0,2019-11-17 00:00:00,La salle de bain est plus que limite et moisie. Impossible d’accéder au lavabo après la douche car l’eau s’est répandue,Les lits,"La salle de bain, l’éclairage faiblard et l’absence de volets ( rideau pas assez occultants)","6,7",Appart'hôtel,Nantes," 7,6 "
Mathilde,France,0,2019-11-16 00:00:00,Bien ,None,"L’odeur d’humidité, la barre de douche ne tenait pas","7,5",Appart'hôtel,Nantes," 7,6 "
Nicole,France,0,2019-11-13 00:00:00,Bien ,Tout le reste était parfait et une fois sur la rue principale on a accès à plein de choses et l'arrêt de tram est juste à côté.,La localisation un peu retirée et donc pas très sûre la nuit. L'ascenseur en panne mais ça va j'étais au 2ème.,"7,9",Appart'hôtel,Nantes," 7,6 "
Alison,France,0,2019-11-12 00:00:00,Fabuleux ,None,on a eu une chambre en face d'une boite de nuit donc beaucoup de bruit le samedi soir et personne a nous averti!,"9,0",Appart'hôtel,Nantes," 7,6 "
Sylvie,France,0,2019-11-11 00:00:00,Correct mais dommage pour le bruit de la rue.,Propreté. Situation géographique.,Bruits extérieurs. Douche bouchée. Manque 1 peu de vaisselle.,"8,3",Appart'hôtel,Nantes," 7,6 "
Otilia,Suisse,0,2019-11-11 00:00:00,Très bien,"Central, petite cuisine",heureusement nous étions au sixième étage car un peu bruyant,"8,0",Appart'hôtel,Nantes," 7,6 "
Myriam,France,0,2019-11-10 00:00:00,"Nous avions une chambre donnant sur la rue piétonne, au-dessus d un bar. Nous avons été surpris de trouver des boules qu","Le petit déjeuner est très copieux 
L appartement est propre, le personnel attentionné",Le bruit de la rue,"6,2",Appart'hôtel,Nantes," 7,6 "
Michel,Maroc,0,2019-11-08 00:00:00,Bien ,L’emplacement et un bon confort,Bruyant en fin de soirée quartier très animé,"7,9",Appart'hôtel,Nantes," 7,6 "
Gramlima,France,0,2019-11-05 00:00:00,Très bon hôtel pour un court séjour au centre-ville de Nantes,"- Proximité de l'hôtel par rapport à la gare (10 minutes à pied environ)
- Mention spéciale à la réceptionniste m'ayant accueilli: un très grand professionnalisme alors qu'il s'agissait de son premier jour dans l'hotêl
- La proximité avec les restaurants du centre-ville de Nantes",Une vérification du balcon: celui dont je disposais (sous les combles) était inondé. Mes chaussures se sont souvenues de ma curiosité!,"8,3",Appart'hôtel,Nantes," 7,6 "
Catherine,France,0,2019-11-05 00:00:00,Agréable,Propreté,La surface de la chambre,"8,0",Appart'hôtel,Nantes," 7,6 "
Marie-lise,France,0,2019-11-04 00:00:00,Bien mais améliorations urgentes à apporter,"Agencements tant de la chambre que de la salle d'eau. Petites attentions (bouteilles d'eau, sachets café/ thé...), mobilier, taille de la tv.","Beaucoup trop de bruits extérieurs (transports, voitures, conversations, cris). L'installation du double vitrage est nécessaire et urgent !
De plus, le double-rideau nest pas assez grand donc laisse.entrer la lumière.
Enfin, force a été de constater que le freezer n'a pas été degivré depuis bien longtemps puisque épaisseur du givre + stalactites en ont rendu l'usage impossible.","7,0",Appart'hôtel,Nantes," 7,6 "
Laurent,France,0,2019-11-04 00:00:00,Bien ,Appartement bien situé en direct du centre de Nantes (proximité chateau et zone piétonne),"L'isolation phonique de la chambre est un peu juste. 
la chambre donne sur la rue pietonne derrière l'hotel, où se trouve les restaurants etc donc du bruit jusque tard dans la nuit.","7,9",Appart'hôtel,Nantes," 7,6 "
Francesco,France,0,2019-11-04 00:00:00,position géographique et rapport qualité / prix,position géographique et rapport qualité / prix,None,"9,0",Appart'hôtel,Nantes," 7,6 "
Leo,France,0,2019-11-03 00:00:00,Superbe,"Excellent hotel bien placé et tres bon rapport qualité prix
Bonne literie 
Par contre","le bruit, infernal, chambre au 1er etage donnant sur la rue, c etait comme etre dans les bars!
Double / triple vitrage à méditer","8,8",Appart'hôtel,Nantes," 7,6 "
Fanny,France,0,2019-11-03 00:00:00,Très bien pour un court séjour,"Tres propre et studio de bonne taille 
Idéalement situé !!","Petit-déjeuner trop peu copieux pour le prix et a partir de 10h il n'y a plus grand chose sans que cela soit remis sur les étales. Ce n'est pas normal. 
La literie n'était pas vraiment au rendez vous. Lombaires et nuques bloqués !","7,0",Appart'hôtel,Nantes," 7,6 "
Cyril,France,0,2019-11-03 00:00:00,Hôtel propre et confortable...mais voisinage bruyant,"Le personnel a été très accueillant. La chambre, bien qu’un peu petite pour un Appart’Hotel était propre et bien équipée.","En revanche, gros bémol concernant le voisinage : de la techno à fond fenêtre ouverte jusqu’à 6h du matin, différents cris et hurlements en pleine nuit (sortie des bars...). Bref, on comprend mieux pourquoi l’hôtel fournit des boules quies mais ça a été malheureusement insuffisant pour passer une bonne nuit. Dommage.","8,8",Appart'hôtel,Nantes," 7,6 "
Arnaud,France,0,2019-11-02 00:00:00,Bien ,Très bon emplacement,"Un rafraîchissement s’impose
Rue très bruyante , le double vitrage n’est pas suffisant","7,1",Appart'hôtel,Nantes," 7,6 "
Anaïs,France,0,2019-11-02 00:00:00,Bien ,"La proximité du centre 
Bon petit déjeuner 
Bouteilles d’eau à disposition dans les chambre 
Cuisine et lit propre","Il y avait de l’urine dans les toilettes à notre arrivés
Manque d’insonorisation","7,9",Appart'hôtel,Nantes," 7,6 "
