nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Brigitte,France,0,2019-10-29 00:00:00,Ca aurait été désastreux si j' étais restée ds la 1 ère chbre,Grand lit .parking et situation de l'hôtel à 5mn a pied de la cathedrale,"J' ai demandé à changer de chambre car beaucoup trop bruyante et proprete moyenne sentant la cigarette ,du coup j' ai hérité de la chambre pour "" handicapé "" luxueuse par rapport à la première et pour le même prix ,très calme.","6,0",Hôtel,Amiens," 7,4 "
Melissa,France,0,2019-10-04 00:00:00,Agréable,None,Les papier sont des feuilles à cigarette,"6,2",Hôtel,Amiens," 7,4 "
Christel,France,0,2019-10-03 00:00:00,Agréable,Gentillesse de la dame à l’accueil,None,"6,0",Hôtel,Amiens," 7,4 "
Patrick,France,0,2019-09-20 00:00:00,Très bien,"La proximité du centre ville.
Petit déjeuner à 3 ou 8 €",Chambre mal insonorisée,"8,3",Hôtel,Amiens," 7,4 "
Monique,France,0,2019-09-08 00:00:00,Très bien,Hôtel très bien situé. Bon rapport qualité-prix.,"Accueil poli sans plus.
Pas de clim, pas d'ascenseur, mais on se rend compte de cela quand on lit le descriptif.","8,3",Hôtel,Amiens," 7,4 "
Yvette,Belgique,0,2019-08-23 00:00:00,Agréable,Le petit déjeuner pauvre pour le prix,Bruit,"6,2",Hôtel,Amiens," 7,4 "
Alain,France,0,2019-07-30 00:00:00,accueil agréable hotel bien situé proche centre ville,petit dejeuner copieux et excellent,manque penderie -uniquement cintres mural,"7,9",Hôtel,Amiens," 7,4 "
Thierry,France,0,2019-07-19 00:00:00,"séjour très appréciable , très belle région","Le petit déjeuner était raisonnable mais sans plus , hôtel très bien placer , pour la visite du centre ville ,code pour accès au parking .LE BRUIT","Les bruits extérieurs et des chambres voisines ,","7,9",Hôtel,Amiens," 7,4 "
Bernadette,France,0,2019-07-14 00:00:00,BIEN,LA PROXIMITE DE L HOTEL DU CENTRE D AMIENS AINSI QUE LE PARKING,"DANS LES 2 CHAMBRES ODEURS DU TABAC
UNE SERVIETTE PAR PERSONNE TROP JUSTE","7,5",Hôtel,Amiens," 7,4 "
Marjorie,France,0,2019-07-14 00:00:00,Bien ,Emplacement idéal .. parking à disposition... hôtel silencieux,Ampoule grillée. Rideaux poussiéreux,"7,5",Hôtel,Amiens," 7,4 "
